dataset_index,source_file,source_basename,source_parent,form_type,matched_intermediate,batch_index,record_id,review_required,num_rows,output_form_type
577,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13\สส 5_18 บช หน่วยที่ 13.pdf,สส 5_18 บช หน่วยที่ 13.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,party_list,True,577,file_00577,True,10,party_list
578,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13\สส 5_18 หน่วยที่ 13.pdf,สส 5_18 หน่วยที่ 13.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,constituency,True,578,file_00578,True,5,constituency
579,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2\สส5_18 บช.pdf,สส5_18 บช.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,party_list,True,579,file_00579,True,8,party_list
580,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2\สส5_18.pdf,สส5_18.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,constituency,True,580,file_00580,True,6,constituency
581,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3\สส5_18 บช.pdf,สส5_18 บช.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,party_list,True,581,file_00581,True,10,party_list
582,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3\สส5_18.pdf,สส5_18.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,constituency,True,582,file_00582,True,5,constituency
583,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4\สส 5_18 บช.pdf,สส 5_18 บช.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,party_list,True,583,file_00583,True,11,party_list
584,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4\สส 5_18.pdf,สส 5_18.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,constituency,True,584,file_00584,True,5,constituency
585,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 5\สส 5_18 บช.pdf,สส 5_18 บช.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 5,party_list,True,585,file_00585,True,9,party_list
586,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 5\สส 5_18.pdf,สส 5_18.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 5,constituency,True,586,file_00586,True,2,constituency
587,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 6\สส 5_18 บช หน่วยที่ 6.pdf,สส 5_18 บช หน่วยที่ 6.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 6,party_list,True,587,file_00587,True,10,party_list
588,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 6\สส 5_18 หน่วยที่ 6.pdf,สส 5_18 หน่วยที่ 6.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 6,constituency,True,588,file_00588,True,4,constituency
589,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 7\สส 5_18 บช หน่วยที่ 7.pdf,สส 5_18 บช หน่วยที่ 7.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 7,party_list,True,589,file_00589,True,10,party_list
590,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 7\สส 5_18 หน่วยที่ 7.pdf,สส 5_18 หน่วยที่ 7.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 7,constituency,True,590,file_00590,True,6,constituency
591,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 8\สส.5_18 บช.pdf,สส.5_18 บช.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 8,party_list,True,591,file_00591,True,10,party_list
592,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 8\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 8,constituency,True,592,file_00592,True,6,constituency
593,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 9\สส 5_18 บช.pdf,สส 5_18 บช.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 9,party_list,True,593,file_00593,True,10,party_list
594,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 9\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 9,constituency,True,594,file_00594,True,4,constituency
595,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 1\5ทับ 18 บช.pdf,5ทับ 18 บช.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 1,party_list,True,595,file_00595,True,10,party_list
596,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 1\5ทับ18 (1).pdf,5ทับ18 (1).pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 1,constituency,True,596,file_00596,True,5,constituency
597,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 10\5ทับ18 (13).pdf,5ทับ18 (13).pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 10,constituency,True,597,file_00597,True,6,constituency
598,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 10\5ทับ18 บช (7).pdf,5ทับ18 บช (7).pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 10,party_list,True,598,file_00598,True,10,party_list
599,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 11\5_18 บช.pdf,5_18 บช.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 11,party_list,True,599,file_00599,True,10,party_list
600,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 11\5_18.pdf,5_18.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 11,constituency,True,600,file_00600,True,6,constituency
601,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 12\5_18.pdf,5_18.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 12,constituency,True,601,file_00601,True,6,constituency
602,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 12\5_18บช.pdf,5_18บช.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 12,party_list,True,602,file_00602,True,10,party_list
603,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 13\5_18 บช.pdf,5_18 บช.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 13,party_list,True,603,file_00603,True,10,party_list
604,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 13\5_18.pdf,5_18.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 13,constituency,True,604,file_00604,True,4,constituency
605,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 14\5_18 .pdf,5_18 .pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 14,constituency,True,605,file_00605,True,6,constituency
606,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 14\5_18 บช.pdf,5_18 บช.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 14,party_list,True,606,file_00606,True,10,party_list
607,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 15\5ทับ18 บช.pdf,5ทับ18 บช.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 15,party_list,True,607,file_00607,True,10,party_list
608,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 15\5ทับ18.pdf,5ทับ18.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 15,constituency,True,608,file_00608,True,6,constituency
609,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 2\5ทับ 18 pdf.pdf,5ทับ 18 pdf.pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 2,constituency,True,609,file_00609,True,5,constituency
610,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 2\5ทับ18 บช (1).pdf,5ทับ18 บช (1).pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 2,party_list,True,610,file_00610,True,11,party_list
611,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 3\5ทับ18 (4).pdf,5ทับ18 (4).pdf,election_data\อำเภอเดชอุดม (เฉพาะตำบลทุ่งเทิง)\หน่วยที่ 3,constituency,True,611,file_00611,True,6,constituency
